author_id,name,institution_id,institution_name,year_start,year_end,closest_hospital,hospital_lat,hospital_lon,distance_km
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I63966007,Massachusetts Institute of Technology,2017,2017,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4387153466,Weill Cornell Medicine,2016,2025,NEW YORK PRESBYTERIAN HOSPITAL - NEW YORK WEILL CORNELL CENTER,40.7645499400001,-73.954332262,0.27518516968398227
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210109333,Evolutionary Genomics (United States),2018,2021,,,,
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I205783295,Cornell University,2016,2025,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,5.036624822250197
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210151462,New York Genome Center,2016,2025,,,,
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I136199984,Harvard University,2014,2016,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I39804081,Sorbonne Université,2007,2010,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5049.021350678107
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210097159,Assistance Publique – Hôpitaux de Paris,2007,2007,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5047.8019258426075
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,2007,2010,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5373.373720680346
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210121705,Pitié-Salpêtrière Hospital,2007,2007,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5049.313779322995
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I32971472,Yale University,2010,2013,WEST HAVEN VA MEDICAL CENTER,41.2818402820001,-72.9612065329999,3.634298400888651
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210150803,Israel Defense Forces Medical Corps,2008,2008,,,,
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210118299,Institute for Biomedicine,2019,2022,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5764.04718529672
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210107408,New York Proton Center,2022,2022,HENRY J. CARTER SPECIALTY HOSPITAL,40.80328511,-73.9416238539999,0.6303176324149309
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210130527,Meyer (China),2016,2019,BELAU NATIONAL HOSPITAL,7.352444,134.46452,2739.4674988460197
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I4210124771,Bipar,2007,2007,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,17.733195,-64.751478,5237.725574501415
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I33213144,University of Florida,1972,1984,MALCOM RANDALL VA MEDICAL CENTER,29.637698481,-82.344669083,1.1827470244701213
https://openalex.org/A5086217179,Dan A. Landau,https://openalex.org/I91203450,University of Haifa,1978,1978,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,8283.882206616277
https://openalex.org/A5111810598,Dongsik Yoo,https://openalex.org/I203951103,Keio University,1998,1998,COMMONWEALTH HEALTH CENTER,15.212064,145.724324,2341.5700123153724
https://openalex.org/A5111810598,Dongsik Yoo,https://openalex.org/I63966007,Massachusetts Institute of Technology,1995,1998,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5111810598,Dongsik Yoo,https://openalex.org/I58716616,Korea Institute of Science and Technology,2000,2000,COMMONWEALTH HEALTH CENTER,15.212064,145.724324,3094.3590861760463
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I27837315,University of Michigan,1993,2011,VA ANN ARBOR HEALTHCARE SYSTEM,42.2866933230001,-83.7146405939999,0.917956356803074
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I63966007,Massachusetts Institute of Technology,1987,2016,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I70983195,Syracuse University,1997,2025,VA MEDICAL CENTER - SYRACUSE,43.038831198,-76.138954177,2.929494194658627
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I1311060795,U.S. National Science Foundation,2013,2014,INOVA ALEXANDRIA HOSPITAL,38.8221236430001,-77.105534721,3.806752926931472
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I188760350,Ollscoil na Gaillimhe – University of Galway,2014,2014,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,4129.652350038613
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I9927081,Aalto University,2014,2014,SAMUEL SIMMONDS MEMORIAL HOSPITAL,71.29284714,-156.778767705,5394.763994987187
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I40527276,Universität der Bundeswehr München,2001,2001,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5692.594699596274
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I4210109586,Moscow Institute of Thermal Technology,1986,1986,SAMUEL SIMMONDS MEMORIAL HOSPITAL,71.29284714,-156.778767705,5831.600219863955
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I4210127358,AID Atlanta,2016,2016,PIEDMONT HOSPITAL,33.80881537,-84.394415344,1.832071790599314
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I201448701,University of Washington,2014,2014,UNIVERSITY OF WASHINGTON MEDICAL CENTER,47.6508581350001,-122.309260631,0.8498219518038493
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I86519309,The University of Texas at Austin,2011,2011,UNIVERSITY MEDICAL CENTER AT BRACKENRIDGE,30.2738533790001,-97.733833454,0.2844930957547541
https://openalex.org/A5007861624,Kevin Crowston,https://openalex.org/I58956616,Case Western Reserve University,2017,2017,UNIVERSITY HOSPITALS OF CLEVELAND,41.506142051,-81.605095434,0.6429771496588695
https://openalex.org/A5072785105,Engin Özkaynak,https://openalex.org/I1335321130,Children's Hospital of Philadelphia,2005,2009,CHILDRENS HOSPITAL OF PHILADELPHIA,39.948541596,-75.19380649,0.13717882979985452
https://openalex.org/A5072785105,Engin Özkaynak,https://openalex.org/I63966007,Massachusetts Institute of Technology,1984,1988,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5072785105,Engin Özkaynak,https://openalex.org/I4210147799,Millennium Engineering and Integration (United States),2001,2006,,,,
https://openalex.org/A5072785105,Engin Özkaynak,https://openalex.org/I4210157710,Whitehead Institute for Biomedical Research,1992,1992,,,,
https://openalex.org/A5072785105,Engin Özkaynak,https://openalex.org/I115020962,New England Biolabs (United States),1992,1992,NORTHEAST HOSPITAL CORPORATION - BEVERLY CAMPUS,42.5641000000001,-70.8756999999999,10.179455008492086
https://openalex.org/A5072785105,Engin Özkaynak,https://openalex.org/I79576946,University of Pennsylvania,2005,2009,HOSPITAL OF THE UNIVERSITY OF PENNSYLVANIA,39.9499691950001,-75.194202725,0.061902416727986125
https://openalex.org/A5072785105,Engin Özkaynak,https://openalex.org/I67581229,Istanbul University,1984,1984,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,7259.418807133135
https://openalex.org/A5072785105,Engin Özkaynak,https://openalex.org/I4210119176,KalVista Pharmaceuticals (United States),2000,2000,,,,
https://openalex.org/A5051632766,Rafal A. Mickiewicz,https://openalex.org/I63966007,Massachusetts Institute of Technology,2002,2010,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5051632766,Rafal A. Mickiewicz,https://openalex.org/I36234482,University of Bristol,2009,2010,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,4606.790261133488
https://openalex.org/A5051632766,Rafal A. Mickiewicz,https://openalex.org/I194019607,University of Ioannina,2008,2008,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,6834.314355353602
https://openalex.org/A5051632766,Rafal A. Mickiewicz,https://openalex.org/I4210131592,Fraunhofer USA Center for Sustainable Energy Systems,2010,2012,,,,
https://openalex.org/A5110723874,Martin W. Zwierlein,https://openalex.org/I136199984,Harvard University,2003,2015,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5110723874,Martin W. Zwierlein,https://openalex.org/I4210159271,MIT-Harvard Center for Ultracold Atoms,2002,2025,,,,
https://openalex.org/A5110723874,Martin W. Zwierlein,https://openalex.org/I63966007,Massachusetts Institute of Technology,2003,2025,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5110723874,Martin W. Zwierlein,https://openalex.org/I83019370,Eindhoven University of Technology,2003,2003,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5127.966510744774
https://openalex.org/A5110723874,Martin W. Zwierlein,https://openalex.org/I197323543,Johannes Gutenberg University Mainz,2007,2007,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5372.789175254854
https://openalex.org/A5110723874,Martin W. Zwierlein,https://openalex.org/I4210109586,Moscow Institute of Thermal Technology,2021,2021,SAMUEL SIMMONDS MEMORIAL HOSPITAL,71.29284714,-156.778767705,5831.600219863955
https://openalex.org/A5110723874,Martin W. Zwierlein,https://openalex.org/I4210113003,Physical Sciences (United States),2021,2021,KECK HOSPITAL OF USC,34.062029841,-118.2013106,2.8684924641386003
https://openalex.org/A5052602775,André Schirotzek,https://openalex.org/I136199984,Harvard University,2004,2008,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5052602775,André Schirotzek,https://openalex.org/I4210159271,MIT-Harvard Center for Ultracold Atoms,2003,2010,,,,
https://openalex.org/A5052602775,André Schirotzek,https://openalex.org/I63966007,Massachusetts Institute of Technology,2003,2010,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5052602775,André Schirotzek,https://openalex.org/I148283060,Lawrence Berkeley National Laboratory,2010,2013,ALTA BATES SUMMIT MED CTR-HERRICK CAMPUS,37.8644118560001,-122.268577616,2.450236419339978
https://openalex.org/A5001991497,Alison L. Dooley,https://openalex.org/I63966007,Massachusetts Institute of Technology,2008,2014,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5001991497,Alison L. Dooley,https://openalex.org/I1344073410,Howard Hughes Medical Institute,2009,2009,WALTER REED NATIONAL MILITARY MEDICAL CENTER,39.0030041160001,-77.0945684719999,1.3917015973126403
https://openalex.org/A5001991497,Alison L. Dooley,https://openalex.org/I2802931750,Flinders Medical Centre,1993,1993,BELAU NATIONAL HOSPITAL,7.352444,134.46452,4731.4125940753365
https://openalex.org/A5001991497,Alison L. Dooley,https://openalex.org/I205783295,Cornell University,2011,2011,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,5.036624822250197
https://openalex.org/A5001991497,Alison L. Dooley,https://openalex.org/I4390039253,Koch Institute for Integrative Cancer Research At MIT,2013,2013,,,,
https://openalex.org/A5001991497,Alison L. Dooley,https://openalex.org/I4210140341,Allen Institute,2013,2013,BELAU NATIONAL HOSPITAL,7.352444,134.46452,6753.373221264136
https://openalex.org/A5023493279,Christian H. Schunck,https://openalex.org/I136199984,Harvard University,2003,2008,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5023493279,Christian H. Schunck,https://openalex.org/I4210159271,MIT-Harvard Center for Ultracold Atoms,2002,2008,,,,
https://openalex.org/A5023493279,Christian H. Schunck,https://openalex.org/I63966007,Massachusetts Institute of Technology,2003,2008,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5023493279,Christian H. Schunck,https://openalex.org/I83019370,Eindhoven University of Technology,2003,2003,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5127.966510744774
https://openalex.org/A5023493279,Christian H. Schunck,https://openalex.org/I116067653,University of Rome Tor Vergata,2011,2020,,,,
https://openalex.org/A5023493279,Christian H. Schunck,https://openalex.org/I3020504353,Fraunhofer Institute for Industrial Engineering,2019,2024,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5493.17670733677
https://openalex.org/A5023493279,Christian H. Schunck,https://openalex.org/I2800215307,Fondazione Roma,2015,2015,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,6124.224591113249
https://openalex.org/A5023493279,Christian H. Schunck,https://openalex.org/I4210110987,IIT@MIT,2003,2003,,,,
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I63966007,Massachusetts Institute of Technology,1996,1996,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I121934306,Tufts University,1991,2003,CAMBRIDGE HEALTH ALLIANCE - SOMERVILLE CAMPUS,42.39,-71.1093999999999,1.9652435607776444
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I4210149717,Center for Cancer Research,1996,1996,SETON SMITHVILLE REGIONAL HOSPITAL,30.003900758,-97.136040432,27.73508477749928
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I1344073410,Howard Hughes Medical Institute,1996,2006,WALTER REED NATIONAL MILITARY MEDICAL CENTER,39.0030041160001,-77.0945684719999,1.3917015973126403
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I204465549,Washington University in St. Louis,1991,1991,SSM HEALTH ST. MARY'S HOSPITAL ST LOUIS,38.6330960430001,-90.31089581,1.5876061666915184
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I4210115256,Jackson Laboratory,1991,1991,TRUMAN MEDICAL CENTER - HOSPITAL HILL 2 CENTER,39.0842537010001,-94.5728816119999,1.6576319794201793
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I136199984,Harvard University,2006,2020,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I4210098965,New England Disabled Sports,2015,2015,,,,
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I40347166,University of Chicago,2006,2006,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,41.788746851,-87.604337126,0.4131568940679504
https://openalex.org/A5113922950,R T Bronson,https://openalex.org/I17626003,University of Rhode Island,1995,1995,SOUTH COUNTY HOSPITAL,41.431078649,-71.4964111,7.024923182655591
https://openalex.org/A5064613379,E E Brainerd,https://openalex.org/I63966007,Massachusetts Institute of Technology,1996,1996,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5064613379,E E Brainerd,https://openalex.org/I4210113534,EKOS Corporation,1996,1996,,,,
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I32971472,Yale University,1993,2007,WEST HAVEN VA MEDICAL CENTER,41.2818402820001,-72.9612065329999,3.634298400888651
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I63966007,Massachusetts Institute of Technology,1996,1996,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I4210147155,Pediatrics and Genetics,1995,1995,,,,
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I4210113534,EKOS Corporation,1996,1996,,,,
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I75027704,University of Tennessee at Knoxville,1981,2008,THE UNIVERSITY OF TENNESSEE MEDICAL CENTER,35.9404473380001,-83.943884128,0.5884933488938632
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I4210153043,Duke University Hospital,1977,1981,DUKE UNIVERSITY HOSPITAL,36.0070497990001,-78.937758112,0.0370346264286099
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I4210126298,Duke Medical Center,1977,1981,SELECT SPECIALTY HOSPITAL - DURHAM,36.037497914,-78.9006067019999,2.234876515652909
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I1343675862,New York Blood Center,1999,1999,BROOKLYN HOSPITAL CENTER,40.6905725080001,-73.9778837649999,0.36387530822851116
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I205783295,Cornell University,1999,1999,CAYUGA MEDICAL CENTER,42.4689850720001,-76.537484161,5.036624822250197
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I170897317,Duke University,1978,1981,DUKE UNIVERSITY HOSPITAL,36.0070497990001,-78.937758112,0.962577313539888
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I2802730090,Yale Cancer Center,2009,2009,,,,
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I103163165,Florida State University,1972,1975,TALLAHASSEE MEMORIAL HOSPITAL,30.456880933,-84.261407288,3.8207425121655265
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I165733156,University of Georgia,1971,1971,ST MARYS HEALTH CARE SYSTEM,33.9472213170001,-83.4052524589999,3.0651722071066905
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I1289243028,Oak Ridge National Laboratory,1985,1990,METHODIST MEDICAL CENTER OF OAK RIDGE,36.024545109,-84.245085527,12.099220383346903
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I123387679,Uppsala University,2004,2004,SAMUEL SIMMONDS MEMORIAL HOSPITAL,71.29284714,-156.778767705,5425.331036246979
https://openalex.org/A5042572217,Terry Ashley,https://openalex.org/I2801851002,Harvard University Press,1997,1997,,,,
https://openalex.org/A5041460378,Carlos Cerezo Davila,https://openalex.org/I63966007,Massachusetts Institute of Technology,2015,2020,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5046547726,Frank Y. Fan,https://openalex.org/I63966007,Massachusetts Institute of Technology,2013,2018,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I63966007,Massachusetts Institute of Technology,2012,2025,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I4210159778,National Research Council Canada,2002,2010,MASSENA MEMORIAL HOSPITAL,44.93623403,-74.908740086,79.13995782355701
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I4210117272,Fraunhofer Institute for Solar Energy Systems,2000,2001,,,,
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I136199984,Harvard University,2009,2013,MOUNT AUBURN HOSPITAL,42.3741,-71.1342999999999,1.3598957696675322
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I65181880,Indian Institute of Technology Hyderabad,2020,2020,BELAU NATIONAL HOSPITAL,7.352444,134.46452,6200.359325510402
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I4210126124,Federal Polytechnic Nekede,2020,2020,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,17.733195,-64.751478,7897.136869886359
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I4387153937,Universität Koblenz,2020,2020,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5310.95356253792
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I221450849,University of Bío-Bío,2020,2020,BELAU NATIONAL HOSPITAL,7.352444,134.46452,6155.96526702857
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I2802076133,University of Koblenz and Landau,2020,2020,,,,
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I168537998,Eli Lilly (United States),2016,2016,HANCOCK REGIONAL HOSPITAL,39.795493326,-85.768081056,3.4830828061244663
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I197604219,"National Academies of Sciences, Engineering, and Medicine",2004,2010,,,,
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I4210110987,IIT@MIT,2015,2015,,,,
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I4210142372,Human Media,2018,2018,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5191.7871596887
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I662221,Trent University,1995,1995,EASTERN NIAGARA HOSPITAL,43.2885599470001,-78.708316957,123.49841153291702
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I4210124035,Max Planck Institute of Biophysics,2008,2008,,,,
https://openalex.org/A5084028929,Christoph Reinhart,https://openalex.org/I4210104759,Atrium Medical Cente,2024,2024,,,,
https://openalex.org/A5024523395,Michael Sances,https://openalex.org/I63966007,Massachusetts Institute of Technology,2011,2013,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5024523395,Michael Sances,https://openalex.org/I94658018,University of Memphis,2011,2019,DELTA MEDICAL CENTER,35.0670674560001,-89.9311511929999,5.794184081567398
https://openalex.org/A5024523395,Michael Sances,https://openalex.org/I84392919,Temple University,2019,2024,GIRARD MEDICAL CENTER,39.9714501600001,-75.15017825,1.2012603916589333
https://openalex.org/A5024523395,Michael Sances,https://openalex.org/I2801004183,Temple College,2019,2023,OLIN E. TEAGUE VETERANS' MEDICAL CENTER,31.0764042280001,-97.3475798059999,0.498220807835815
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I63966007,Massachusetts Institute of Technology,2020,2024,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I919571938,The University of Texas Health Science Center at Houston,2022,2025,,,,
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I99065089,Tsinghua University,2019,2025,COMMONWEALTH HEALTH CENTER,15.212064,145.724324,3963.669485334694
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I4210160507,Center for Life Sciences,2019,2025,BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1050999999999,1.1025248242058294
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I4210111905,Public Health Institute,2023,2025,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5078.36502510609
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I55732556,Arizona State University,2014,2021,"TEMPE ST LUKE'S HOSPITAL, A CAMPUS OF ST LUKE'S MEDICAL CENTER",33.412596857,-111.940612498,1.1909290780951427
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I4210158190,Institute of Crop Sciences,2014,2016,,,,
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I4210138501,Chinese Academy of Agricultural Sciences,2014,2016,COMMONWEALTH HEALTH CENTER,15.212064,145.724324,3960.8276989962505
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I4210141726,Tempe Union High School District,2015,2015,AURORA BEHAVIORAL HEALTHCARE-TEMPE,33.3642810060001,-111.93913469,1.0390940022125486
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I4210106882,Wuhan Institute of Virology,2010,2011,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3322.3021407263627
https://openalex.org/A5041124659,Fuqing Wu,https://openalex.org/I19820366,Chinese Academy of Sciences,2010,2012,COMMONWEALTH HEALTH CENTER,15.212064,145.724324,3957.050254522918
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I63966007,Massachusetts Institute of Technology,2020,2024,CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,1.9080636237538477
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I887064364,University of Amsterdam,2022,2025,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5048.532879623031
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I84218800,"University of California, Davis",2005,2005,SUTTER DAVIS HOSPITAL,38.5625039120001,-121.770740018,3.636397789514731
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I5681781,The University of Adelaide,2002,2007,BELAU NATIONAL HOSPITAL,7.352444,134.46452,4721.385747055392
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I76130692,Zhejiang University,1987,2024,BELAU NATIONAL HOSPITAL,7.352444,134.46452,2947.4269913900903
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I35440088,ETH Zurich,2015,2021,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,46.8865379580001,-67.824388798,5528.6709741817895
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I141649914,Nanchang University,2019,2020,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3073.7611040909956
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I4210145099,Xian Yang Central Hospital,2009,2020,COMMONWEALTH HEALTH CENTER,15.212064,145.724324,2445.2776792355503
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I4210100868,Second Affiliated Hospital of Dalian Medical University,2009,2020,,,,
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I4210128533,State Key Joint Laboratory of Environment Simulation and Pollution Control,2011,2021,,,,
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I20231570,Peking University,2005,2021,COMMONWEALTH HEALTH CENTER,15.212064,145.724324,3986.0706642084533
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I185443292,Wayne State University,2002,2003,JOHN D. DINGELL VA MEDICAL CENTER,42.3557221510001,-83.059198118,0.9788145437103389
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I10660446,Kunming University of Science and Technology,2013,2024,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3880.2426411898546
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I4210149412,Second Hospital of Anhui Medical University,2025,2025,,,,
https://openalex.org/A5069037704,Jianbo Zhang,https://openalex.org/I197869895,Anhui Medical University,2025,2025,BELAU NATIONAL HOSPITAL,7.352444,134.46452,3255.461258113881
